X1,X2,X3,lang,C(X),GT
0.8356967930724515,0.19311628746092246,0,en,0.8342956534831492,0
0.40136166252870664,0.6274365689289396,1,en,0.8991002783869345,0
0.549092330355384,0.5901980910357373,1,es,0.8486970567177946,0
0.39596083721755826,0.317764616612913,1,en,0.8439551238646955,1
0.4036618722453502,0.7135270842480842,0,en,0.8251795779387662,0
0.4960288617416899,0.148691775624619,1,en,0.6747288244510735,0
0.3936710138040105,0.8126741959510896,1,es,0.7419119580256766,0
0.9610992679470194,0.7517893172658424,0,en,0.9869285772891556,0
0.1791368778781205,0.14615207387662388,1,es,0.9685902510387201,0
0.3929228130132407,0.8789003622685028,0,es,0.8067542319663081,0
0.7203896439594564,0.12650497482658207,0,en,0.5974476549488763,0
0.07695182654145316,0.10723551247936858,1,es,0.8170083679327352,0
0.09680633383981185,0.45238705001054824,0,en,0.769885479250593,0
0.9690976082076245,0.2665564030322719,1,en,0.9778484504273717,0
0.6223888384849419,0.27268220400465915,0,en,0.871199372187677,0
0.39444225049955606,0.9576552877770971,1,en,0.7124117873238455,0
0.2862421313578405,0.6435240565764173,1,es,0.8970675969229595,1
0.1252463875932508,0.8962947480731416,1,es,0.8894686231313838,0
0.6286028128907891,0.9578623894577943,0,en,0.9167739417308411,0
0.42325876789795713,0.77565225142783,1,en,0.9076365530548313,1
0.16613322720796242,0.6257158468619077,1,es,0.7900175572098915,0
0.6160163945057252,0.5043617922281172,0,es,0.9069833446349987,1
0.6582925613485268,0.7153741372659445,1,es,0.8899059881782482,1
0.34796992761170187,0.44090445029708025,0,en,0.7930724079012073,0
0.48634300558251087,0.789320204849653,1,en,0.9333712963957851,1
0.7394211450638337,0.6822236620136471,0,en,0.8784452814857135,0
0.99123922419168,0.46916168789261814,1,en,0.8076069859550704,0
0.40817968356557854,0.32487864356998664,0,es,0.8694018875451363,0
0.7370556784621358,0.4321322845805917,1,es,0.8029283387869284,0
0.8499819882356355,0.6825590874233576,1,en,0.7936467162940213,0
0.9170445848318914,0.05318531501198198,0,en,0.7409471142245849,0
0.3563957866063455,0.8632360239144332,0,en,0.7958519251074919,0
0.29226343312780867,0.26305961539997824,1,en,0.6884019599133907,1
0.47743952582739546,0.799262847571543,0,en,0.8548300946984377,0
0.8245272808625812,0.4722076203407699,0,en,0.6111313046447328,0
0.3079080078612637,0.3844550971703171,1,en,0.8951926758248491,0
0.4571137543101771,0.09342507383068899,0,en,0.7553237287499931,0
0.9511493474242796,0.17419424907822545,0,es,0.9478265672987756,0
0.41387978504823564,0.5579256496184003,1,en,0.9578682374123786,0
0.07653300989652745,0.8850193792220498,1,es,0.989167447199727,0
0.846772930450113,0.2648427185273309,1,es,0.8693531327580132,0
0.9951436593393902,0.7764194325629971,1,en,0.9730419185957607,0
0.589733620038971,0.7474611681704029,1,en,0.7466013789769674,0
0.7282294340010713,0.3749111151360601,1,es,0.8358457686003034,0
0.719064209159005,0.5611644506485239,1,es,0.6742803377642801,1
0.4188024116129674,0.2591423709164048,1,en,0.9117331651824196,0
0.7267631655804739,0.8976000840265486,1,en,0.8009092678855884,1
0.16077458918694432,0.13135448772860048,0,es,0.767496987646253,0
0.071207308550442,0.5546808831148523,1,en,0.8691266252487234,1
0.6537103573868557,0.1949441224808569,0,en,0.837649125012468,0
0.6980963441460472,0.28551363757468806,0,en,0.9478512813708726,0
0.7375128302290463,0.8634554161516573,0,es,0.6639560504988926,1
0.9380627744501036,0.41877007624745366,0,es,0.7247815854099989,0
0.9386642248158777,0.16871431208989673,0,es,0.9518643362005693,0
0.0995783593197137,0.08710072732527796,1,en,0.752130807069739,0
0.477638795888915,0.9192039286870906,1,en,0.9393871828216728,0
0.9632390543442273,0.3868494995154359,1,en,0.828898081173595,0
0.4651205753775405,0.42721479858311595,1,es,0.8378096448665826,0
0.2383517820645079,0.26105806266591247,0,en,0.8998029093545309,0
0.4777578714188232,0.9897052170423234,1,en,0.942690647035117,0
0.1852518748415043,0.19391280673170075,0,en,0.8272837094206031,0
0.263519959750231,0.04078939005583204,1,en,0.8602428112774049,0
0.561547111650129,0.47069100060396085,0,es,0.9440518582635596,0
0.662100521642263,0.7250777940912174,0,en,0.7985152482755208,1
0.9432814160913794,0.5816819694210582,1,es,0.8392706046444465,1
0.45447612793996506,0.7787128751000554,0,es,0.9213796386956975,0
0.6883980234534364,0.2879236356666971,1,es,0.9139414697859327,0
0.584687169456599,0.07046794072274265,1,en,0.9377460925697123,0
0.49394353725110907,0.3810713266587731,1,en,0.8280377953811795,0
0.5301507320739324,0.8549976212206958,0,en,0.9170416705846738,0
0.9998929525683843,0.408713198585851,0,es,0.8164701731272737,1
0.36449192569911215,0.11660925443496817,1,es,0.806568799338865,0
0.29995294571772724,0.23967271704703919,0,es,0.959313484328609,0
0.23089198001848876,0.5072567237100796,0,es,0.8043619009642954,0
0.42745482997703244,0.44578083029165605,1,en,0.8700001524509058,0
0.5892483940113142,0.32237232588055964,1,es,0.8971690969086791,0
0.751505107602945,0.0391844917011146,0,es,0.722997354232375,0
0.8946217459264881,0.7655722156816727,1,es,0.9198949192588517,0
0.4160789398003436,0.7055855549953937,0,es,0.966712100884001,0
0.9930188349737268,0.4306244000133681,0,en,0.9120571907198001,0
0.25023111428637657,0.7210158485940455,0,en,0.9212558741442642,0
0.2087296730346967,0.04710168370844614,0,es,0.8277420241333202,1
0.4017003726890893,0.7053141195385373,1,en,0.6276405977049094,0
0.2029138155455229,0.5714605772421134,1,en,0.8154042701175849,0
0.7126388817652827,0.5002632708820558,1,es,0.8823524521586521,0
0.9333921072734714,0.3011547935258363,0,es,0.8071196189126463,0
0.13975798659582195,0.9471580669392818,0,es,0.8798026720997246,0
0.011918714380431794,0.4911980107096503,0,es,0.7533388072323053,0
0.6475485317941336,0.16186838756469268,0,en,0.5645505565521292,0
0.20904415082213967,0.28839823374080964,1,en,0.8690038479493916,0
0.8270911000344933,0.8635579429077764,1,es,0.8806671932704521,0
0.49159536673080806,0.5320559062683937,1,en,0.7584405079538529,0
0.8207891073792213,0.6474451118107439,1,en,0.9564508655541816,0
0.5922707574013151,0.9767194562350333,0,es,0.6997290810044545,0
0.448023116515485,0.3967150550872337,0,en,0.8348089866028459,0
0.9908039629137015,0.6447147725760746,1,en,0.858285030170786,0
0.30410759628540207,0.9675889377765305,0,en,0.86840151037811,0
0.022793785325549876,0.8395260433851808,0,en,0.8393931250176081,0
0.8814337675919942,0.26252723088786867,0,en,0.9023911709793275,0
0.10925633044178351,0.6752495270815071,1,en,0.7348323326032965,0
0.6630018683712406,0.33769896052758164,1,es,0.9076698619280086,1
0.6183887681353512,0.33920416460611047,0,en,0.8173731660359931,0
0.6035784675481447,0.592381006497708,0,en,0.864024804864321,0
0.3444226493190218,0.5399738569534392,0,es,0.8768434877713236,0
0.02537207973259803,0.4593630239683386,1,en,0.8922239938088254,0
0.43157504702763694,0.8152357578734052,0,en,0.7025359017334883,0
0.17354540592907375,0.04774445002919969,0,es,0.9635362081817811,1
0.21283392064013318,0.3543929454136776,0,es,0.7962744016792362,0
0.26206270494670103,0.03473415312634376,0,en,0.9100107225059406,0
0.035257421384866205,0.028934215157671583,1,en,0.8476151796585406,1
0.654331187742028,0.014784865020396887,0,es,0.8780486637877319,0
0.6389994913251151,0.3833320092692224,0,es,0.9133360887804225,1
0.6513788479844413,0.489016579690702,1,es,0.9475927107729184,0
0.14200054523247585,0.8924928182027969,1,es,0.9551063338402452,0
0.5823007033349357,0.8209332772097698,1,es,0.8064333447953915,1
0.06380624858414119,0.10678225234727357,0,es,0.9076050506936009,0
0.6261450594347562,0.4086028948238497,0,es,0.8520481850262994,1
0.48206433581888364,0.9847447399525274,1,en,0.886473868446536,0
0.544145597377747,0.7822401937957774,1,en,0.8740132106750411,0
0.5337805835939534,0.5483412597816757,1,en,0.768205292830315,1
0.8328415137120612,0.6183015416807186,0,es,0.8490538288333542,0
0.7349121059334014,0.1985134758255438,0,en,0.8915354659938094,0
0.4828544287565609,0.16290700272667114,0,es,0.9172008164417712,0
0.5257223856032529,0.8551436026314873,0,es,0.8614071898639775,1
0.05722601970871988,0.5464612003196306,0,en,0.6165111258440152,0
0.2687007294487329,0.1389470878997615,1,es,0.7496007204041767,0
0.5194333214622167,0.2226184582567965,1,es,0.9001456116751085,0
0.6038552664970894,0.10024200440929931,0,es,0.8395345776988398,0
0.28882737839588035,0.19032581703241913,0,es,0.8331796098329257,0
0.244768140263103,0.05151741690191314,0,en,0.8413238220657004,0
0.7667973357587007,0.975614765513569,0,es,0.8233178482697763,0
0.38729081843233004,0.6311020985434097,0,en,0.9243782894872823,0
0.516888594458669,0.4661192117344706,0,es,0.6960300843902314,1
0.789545080399997,0.8757411469646428,0,en,0.8413571026791541,0
0.438602240763581,0.6766124202083101,1,en,0.8396688069152056,0
0.9621134090312414,0.6213452029560349,0,es,0.8993552767780101,0
0.4864254797887658,0.6759653176565359,0,es,0.9495890065152154,1
0.8968325863423106,0.31665432765368007,1,en,0.7940877543434878,0
0.9903957836359553,0.1996210248242578,0,en,0.8492340913166183,0
0.8216351205574585,0.8816665494149872,1,en,0.8701117157372864,0
0.8129158875774872,0.0030446882910157846,0,en,0.7398021998903973,1
0.4354183558075577,0.7039221559496616,0,en,0.9284556817901234,0
0.10862069311511402,0.9514650973607516,0,en,0.9284383124939632,0
0.7638414634822529,0.5016942808236358,0,en,0.8360620279136293,0
0.6645627675457442,0.19064283832816542,0,en,0.8377383898333508,0
0.4960489574003989,0.7390484793705385,1,es,0.9163996491955589,0
0.028770396331058712,0.5838845826810498,1,en,0.9438462432115531,0
0.2031794989240524,0.7071298190094488,1,es,0.9461341520436402,1
0.4994782488200167,0.7715169420941866,1,es,0.8741585541363436,1
0.0026674127058710084,0.510502223204903,1,es,0.9551010344805637,0
0.6267825381225646,0.8272134916648174,1,es,0.7360685808387673,0
0.958120829447536,0.16602203582280117,0,es,0.68411747982582,0
0.1558753153180552,0.9655478159093392,0,en,0.8561753699504784,0
0.40230459488993187,0.0856351959695546,1,es,0.9149794304772904,0
0.7157741343312677,0.8207952973825154,0,en,0.9375062453045241,0
0.8074972709403829,0.1113834826344745,1,es,0.9739970443547517,0
0.2752709207059474,0.09084439235856823,1,en,0.7920765063216979,0
0.9417350831036303,0.8899509706280843,1,en,0.8946184555043422,0
0.7501591642916743,0.23968156896744086,0,en,0.7704827702794917,0
0.5158074013928191,0.19134108813948603,0,es,0.8496974272426356,0
0.5426285051892084,0.9312874469404169,1,en,0.9238994112368767,0
0.484081509697192,0.17247542546860206,0,es,0.7397595232819539,1
0.11782806599819484,0.7349403912427559,1,es,0.6939126158091378,1
0.6446446720971567,0.9764904264731865,1,es,0.8587802306131391,0
0.4559785855051528,0.894316854511035,0,en,0.7154920341670865,0
0.8789538286439514,0.7432128400114925,0,en,0.9422866380514114,1
0.9322985750086402,0.47322260367319824,1,en,0.8294747824651264,1
0.5458882213100116,0.8917608869843254,0,es,0.8684276316019148,0
0.713370884704614,0.7578710335800725,1,es,0.5785171406608621,0
0.6776465013809666,0.12391048338070909,0,es,0.8695633999284921,0
0.7903358834321967,0.41358402344964496,1,es,0.8347475922476457,0
0.24272367285085594,0.4759099684391942,0,en,0.7574180537345017,0
0.3788390896183532,0.841406191088138,1,es,0.9245258264060564,0
0.3632693492414576,0.520523125662267,1,en,0.9342583775126282,0
0.6632784746346945,0.06379001198093703,0,en,0.7828133612590434,0
0.669179642484148,0.7404220727940299,1,es,0.7723596665430496,0
0.9528703270234076,0.5865993412791356,1,en,0.8051178035634051,0
0.8414250639566963,0.7663303685612215,1,es,0.9262476095664468,1
0.8160989141688308,0.6926641648347177,1,es,0.8666468304484787,0
0.5096741604884389,0.8528753045724132,0,es,0.8911744136799296,0
0.8884681739512557,0.12393431061650773,0,es,0.95131164237685,0
0.28619726469784645,0.5006408853173924,1,en,0.8935349019808717,0
0.823172017540083,0.5783843719307246,1,es,0.9267504145077203,0
0.2315293984250668,0.2923089812230445,0,es,0.8722168521547755,0
0.2575521130911581,0.6053952053562945,0,en,0.9563047981858143,0
0.8988078751640621,0.7603441700207692,1,en,0.8611040048266221,0
0.10849725470501059,0.7518363042150044,0,en,0.7089260229957475,0
0.5798624292241803,0.6147550944139625,0,en,0.8125137657906514,0
0.45037889006417375,0.03409650563854283,1,es,0.986154217766363,0
0.7303410103957724,0.4537924433312812,0,en,0.9195015811716263,0
0.8012174360244047,0.6880770682190562,1,es,0.939682679496107,0
0.9542093694449406,0.7397291093147624,1,es,0.8290708281480696,0
0.7806115282057537,0.6934810624434148,0,en,0.9257226558677536,1
0.317589936907857,0.9796592261556755,1,es,0.8848767082127639,1
0.31191739351605297,0.6969711523937803,1,en,0.8153363683937412,0
0.8939941962942378,0.49439827275032733,0,en,0.6763913247846498,0
0.7655268937451754,0.27703473642418164,1,en,0.8829928911688255,0
0.05112200145787682,0.4351609890031358,0,es,0.5135617625083936,0
0.7270362425779627,0.7475498961932389,0,en,0.9566469881863974,0
0.11752667151014995,0.47044400751457527,1,en,0.8733231895507407,0
0.19563968529211273,0.960088213663918,1,es,0.742387128124056,0
0.687850561109281,0.9375019627611766,1,es,0.7813399864376633,0
0.2276746183134739,0.3895593636662461,1,en,0.9216470582164161,0
0.03051353665526435,0.373523640238016,1,en,0.8612845183882124,1
0.7396178960019386,0.8126555683352947,1,en,0.6352659495162234,0
0.672625836124637,0.6100627848247192,0,es,0.886861392868272,0
0.3908956229925943,0.9998899561302027,1,es,0.8525505047026823,0
0.1378812526932448,0.752878935228091,1,es,0.9086111667675736,0
0.6944172357885379,0.5373639732325185,1,en,0.8890686020712391,0
0.7085214301822264,0.09474336774957515,1,en,0.9343779698748068,1
0.8847657020097986,0.887167808880035,1,en,0.8740823395880588,0
0.6677115116556754,0.1003002218111434,1,en,0.6924117060638892,0
0.9036761052573887,0.23818813871621425,1,es,0.9402555478083359,1
0.07545061877075732,0.7949349843278292,1,es,0.825549666880635,0
0.7782421914638594,0.5255140381752796,1,es,0.780237722380162,0
0.6628787684642884,0.859849969550953,0,es,0.8743149478748783,0
0.17900926241397253,0.3431077294471977,0,en,0.9066318973986227,0
0.49170449571220765,0.9422956030712203,1,es,0.8426976081489961,0
0.2784801482236735,0.5350985574310849,0,es,0.5959428991262357,0
0.6208202744159739,0.1028181492906095,1,en,0.868192667904569,0
0.22389932027135928,0.6743938429020456,1,es,0.8360844538392512,0
0.8058044084014755,0.4769935190647968,0,es,0.8295130348777543,0
0.37155703710526355,0.36457335046596895,0,es,0.9144747312501479,0
0.12862814453328641,0.48297343455820496,0,es,0.9204364938706641,0
0.6605456074360431,0.07221146616101526,1,en,0.9054588949910826,0
0.47510278752810997,0.2528291474493273,0,es,0.9085684428635203,0
0.646095615994334,0.6188908461203145,1,en,0.7382431517154386,0
0.19362343545303784,0.6099208252107743,0,en,0.951290824009391,0
0.847120353088988,0.5052445829274924,0,en,0.8992199912537483,1
0.4853791374027263,0.9819514070040477,0,en,0.8525380795749133,0
0.29027195938958106,0.6411582047700466,1,en,0.8443369806299792,0
0.011937157093598105,0.8319478598222358,1,es,0.9144827768249031,1
0.52310633875255,0.5073247932516856,1,en,0.8606074870362782,0
0.9959467714361459,0.8671234493748322,0,en,0.8683676732717001,0
0.29995915273369067,0.9062688275612475,0,es,0.7627769170711862,0
0.05814225255938932,0.09777854634447836,0,en,0.8279650797414935,0
0.09742928259294004,0.06624209932608716,1,es,0.8386888240241187,0
0.696674889151847,0.12472611654224408,0,en,0.5896001176864326,0
0.0885018936588341,0.48723386093581655,0,en,0.8322413252042256,1
0.6497623784228809,0.9309436010882806,1,es,0.9633149829088046,0
0.8303141442297898,0.08480345090835484,0,es,0.8872106812822971,1
0.8771471324103758,0.27883507321930967,1,en,0.799671186329895,1
0.5848777885928104,0.4095487855022192,1,en,0.8820132386810244,1
0.03629615576845646,0.5509171822274933,0,en,0.7876163892153286,0
0.3340354135331871,0.033155099702477986,1,en,0.8388647802797715,1
0.12495555240700273,0.1432016331987207,0,es,0.8346954914346768,0
0.5246954365849756,0.22014030752137004,1,en,0.639507707131226,0
0.8620072010269748,0.10063384465143876,1,en,0.6165017612312469,0
0.4844272221435796,0.29305979787127256,1,en,0.8882404817758591,0
0.1387491567655641,0.8432018819431576,0,es,0.9617676081513686,0
0.1488668726993474,0.10321255836711951,1,es,0.8471687873568711,0
0.7590025073096481,0.492978674023302,0,en,0.7787283615565098,0
0.8376413413431195,0.85209122793208,0,en,0.854171034854237,0
0.9365234530575023,0.8754112695303351,1,es,0.9119664137586725,0
0.3996763360975234,0.5495696902191018,1,en,0.7296957832805341,1
0.012821631139640521,0.37411714854946243,1,es,0.7580281575890904,0
0.23847097209428136,0.5023523028625599,0,es,0.9489788824577289,1
0.7172227268829644,0.2180618589053156,1,en,0.976826869970948,1
0.377979297820654,0.8752762822084639,1,en,0.5276732260294038,0
0.6485819134747236,0.9639240567573202,0,es,0.8371485979092196,0
0.3983908435799721,0.8440787370270194,0,es,0.9359257797250906,0
0.07224993868461482,0.24892367278605743,0,es,0.9152460320211885,0
0.9393728854429834,0.10314491234917633,1,en,0.9557499446739094,0
0.6147677624835377,0.39993826116725295,0,en,0.857913146356965,0
0.9163599787755817,0.08625922461247126,0,en,0.8699557241329179,1
0.1469593735943826,0.4311477841361331,0,es,0.959486840281067,0
0.800780266966967,0.9311842424487661,1,en,0.9236143190488573,0
0.33253602209932975,0.15467205152242836,0,es,0.9200954455419763,0
0.6167704625348619,0.7996577307568876,0,es,0.7448917360375763,0
0.11090403292204754,0.07878551278547097,1,es,0.9116035231479068,1
0.03241242460835958,0.8931491178755369,0,es,0.9407714573183363,1
0.07180118490001175,0.1676007116231819,0,es,0.8268122049024923,0
0.7411427123489918,0.24269944506633023,0,en,0.9216130872383288,1
0.5839573764991831,0.4481524705041201,0,es,0.8334036852965012,0
0.9264298544299671,0.1541797292871142,0,en,0.838202398533548,1
0.09773868735023539,0.7183243448618949,1,en,0.832439004176773,0
0.10080535221213427,0.2420699402814147,1,en,0.9298755513566048,1
0.5757532150200846,0.34917308623929877,0,es,0.8660062353876788,0
0.538738530707721,0.862257341646294,1,es,0.8680597156559285,0
0.7460160762759503,0.5027447120190472,0,en,0.862745242167864,1
0.6128381932654836,0.25228607790980817,0,es,0.7393503741983489,0
0.07836222690047479,0.6197907096314696,1,es,0.8027243373375785,1
0.5691478705566653,0.5311387949044137,0,es,0.8516832103084947,0
0.5529073499414441,0.9717638984681183,1,es,0.9136469279595896,1
0.500045976224457,0.33437774486311045,1,en,0.9147430195298986,0
0.18472989831803466,0.9554645856855756,1,es,0.8670776936265464,0
0.8791861056315146,0.9839138773745738,0,es,0.860489317899912,1
0.3734858210426053,0.33801495756613176,1,en,0.6874825960372304,1
0.4478052615175816,0.01164907084669986,0,en,0.6806172303750677,0
0.5366046136311307,0.7528689197542379,0,en,0.881553186100404,1
0.17116471905341102,0.9187035438601266,1,es,0.8904925654657899,0
0.44951231447816176,0.44877429444650097,1,en,0.9878476570975047,0
0.15192216258479185,0.46571039006245274,0,es,0.936907492589682,0
0.18054825268198693,0.28663790518194243,0,en,0.8167828004353872,0
0.7784294419077327,0.3795770591443042,1,es,0.8050827124036694,0
0.22085383227054134,0.45701789878535515,0,es,0.8794219735398386,0
0.26479428556588713,0.9404502942318556,1,en,0.8967261931890345,0
0.6072806485476311,0.6269073025458403,0,es,0.8658994127230027,0
0.9988064041738537,0.30155936440385256,1,en,0.9871997892810634,1
0.9413369024559819,0.334049700665099,1,es,0.9099775013634778,1
0.87103303652029,0.010199329655714906,1,en,0.7888256145604683,1
0.6004158903186669,0.11906707781843706,0,es,0.9412506090730761,0
0.8651913532315832,0.16052500278032966,0,es,0.8664498211880616,0
0.15084832249823354,0.45885338482859994,0,es,0.8769046680095354,1
0.8765963050453067,0.5097121261514883,0,es,0.8971729803681332,0
0.7913589339060593,0.8077799232289532,1,es,0.976229992113156,0
0.21191059365839549,0.8235960602918581,1,es,0.8904053714357921,0
0.9812882356389779,0.11885356475944775,1,en,0.9468999774216715,0
0.574158028663714,0.7278993252732928,1,es,0.969033022683186,0
0.5846729338586073,0.6623771701898242,1,es,0.9962984025117657,0
0.04753314813574938,0.007267225787316978,0,es,0.6759592626453143,0
0.13745549385497158,0.170353821376648,0,en,0.7969718687123878,0
0.0831962735072036,0.41203833903333675,1,en,0.7267473843132187,1
0.33317872024160855,0.5723041929765064,0,en,0.8636702640741689,0
0.4856125703482368,0.26547630977843617,0,es,0.897914354669882,0
0.5547993538278856,0.3527056721753008,0,es,0.9050759925326792,1
0.17929392179998527,0.9367744625323611,1,en,0.8506373951821621,1
0.9186415332064376,0.8082989783506074,0,es,0.6987406430972977,0
0.4268793948249233,0.6765513496276431,1,en,0.8137783293461196,0
0.004454614019122505,0.872392262643468,0,en,0.946689873815602,1
0.40570170111367276,0.018805756441483634,0,en,0.6095156717250747,0
0.369703767730338,0.0697103624319132,1,es,0.7568215754978719,0
0.7485005648714401,0.22707966690144754,0,en,0.8286072452068023,0
0.2983619309455465,0.9490681954557573,0,en,0.8837900605801033,0
0.3441679181636246,0.3012982318767833,1,es,0.6259725865039001,0
0.19071810231808461,0.6652767313176056,0,es,0.8501837347770962,0
0.8768789052694868,0.5881250331807606,1,es,0.836506363830267,0
0.2595463886293481,0.5189304628755405,0,es,0.8900724113116867,0
0.029215197531188397,0.034504052407853036,0,es,0.8365151052475571,0
0.2977664145512984,0.05971802236249635,0,en,0.8844628097704681,0
0.08123035760460995,0.14962908078502113,0,es,0.630816961279006,0
0.9423625828375163,0.7501865198807248,0,en,0.7813709370471894,1
0.3019365018595165,0.37547932801467254,1,en,0.7022037095043933,0
0.23698660445168218,0.626767779733369,1,en,0.8981519550875297,1
0.022377357229191208,0.30597005034303093,1,es,0.8006640297473632,1
0.41096838886457865,0.8319086064141546,0,es,0.9763293087198343,0
0.8612554740789722,0.24379018394249696,1,es,0.8177065273596962,0
0.9258214802258456,0.4967134039847615,0,es,0.9168966536576652,0
0.25100857029042734,0.20464121816361858,1,es,0.5386252159945025,0
0.4824439247696731,0.013278253820167785,1,en,0.9123286533306053,0
0.14820183556214128,0.5722784397892828,1,es,0.5671840970679081,0
0.7399994135850708,0.5541883951654223,0,en,0.6661450639587277,0
0.6956069668150701,0.3061159607823234,1,en,0.9387381846372681,0
0.83452932380449,0.7152281987474284,0,en,0.633969681739405,0
0.9715497671105834,0.5385475599841637,1,en,0.7473715376396116,0
0.05003498499008974,0.3889428887192622,0,en,0.7353445706263203,0
0.3519947359397063,0.667389452116767,0,es,0.9165375913699969,0
0.5799200329109799,0.5338398892089733,1,en,0.8900404475070646,0
0.8714932995417152,0.44661082789458095,0,es,0.8560619556866691,0
0.012954565802404727,0.39542913972963,1,es,0.8890952135939006,1
0.43128950213623485,0.7019549547905043,0,en,0.8490573811088539,0
0.7181966512747797,0.5506061225869113,0,es,0.7439641141079393,0
0.2366759078081725,0.9698530608709551,1,es,0.8692397936214485,0
0.6459499775631437,0.08821975166918761,1,en,0.6877125182107974,0
0.16356201010074778,0.7834104615492208,0,en,0.5645798285557359,0
0.3438161982075222,0.35026429313484997,1,es,0.9325383681526267,0
0.42799121295665143,0.9542541216152078,0,es,0.8332220827970669,0
0.08584551746459479,0.26563407204639555,0,es,0.8522099244221131,0
0.5373432786533102,0.8305662065247494,1,en,0.7107551942319736,0
0.9137089674817577,0.5580269992052302,1,es,0.9921075366683513,0
0.9311133493257712,0.730850518593254,1,es,0.8171751473713622,0
0.9872374774521331,0.08975032275408945,0,es,0.5879975220310901,0
0.6565431359739734,0.031083808825192127,1,en,0.7842710760081525,0
0.376759505610625,0.44177534263482743,1,es,0.8788191253767642,0
0.15472680322524546,0.9475951396624142,0,es,0.9631890533562235,0
0.18925057759582464,0.5105507781916315,1,en,0.8101624242425114,0
0.8470830154244282,0.49590843917393457,1,es,0.74179728739365,0
0.10992248448029729,0.7713738922897048,1,es,0.7800748136963026,0
0.6322897054554397,0.34773064180236146,0,es,0.8661177123887679,1
0.1724750535220685,0.6371728548187733,0,en,0.9543654026319487,1
0.7095830137359782,0.5032973511415977,0,en,0.8845380269846083,0
0.6171046945838157,0.33035092763456253,0,en,0.6422572579222465,0
0.8928333227862598,0.8125674862946655,1,es,0.7819640396635212,0
0.9873286263282469,0.24141725103772338,1,es,0.8348483045012522,0
0.06891058954024964,0.37342906513768326,0,en,0.9092610868398683,0
0.03371487631782355,0.33344394726376514,0,en,0.7341543857022684,1
0.4707933963580232,0.6260890264573296,1,en,0.886044466210764,0
0.3703673338437361,0.7858802820419581,1,en,0.7628045337811996,0
0.21001747058272502,0.8075646856156458,0,en,0.6780334007802592,0
0.6797245086754241,0.48901411108132553,0,en,0.9865023169066305,0
0.22314633999827294,0.7014483914102518,0,en,0.9724375675619102,0
0.25604217964737963,0.896550993440127,0,en,0.9162509018152012,0
0.2911933600088267,0.5127535429322044,1,es,0.864257251430455,0
0.838458387058732,0.3239509427839452,1,en,0.8691036749532434,0
0.30740931029030016,0.713080573887061,1,es,0.9104774909863472,0
0.25146432313029143,0.13538399849255733,0,en,0.7550769351280957,1
0.5238001885636469,0.9848492436841962,1,es,0.8941744495775454,0
0.24089697392924014,0.3747742290447078,0,es,0.9787356457430424,0
0.27050558532125635,0.7113204198444402,1,en,0.8328360801749554,1
0.5925250309941598,0.4543048873643213,1,en,0.879678239875178,0
0.7584216232440685,0.7966295618384105,1,es,0.8422479164048157,0
0.9205213084085797,0.3718104982672238,1,es,0.9467988111526228,0
0.34227879525810434,0.4862348677104953,0,en,0.9259635436977861,0
0.6735126536867957,0.2123344519456376,0,en,0.975321602930015,0
0.3990130828912455,0.06256798695506494,1,en,0.8484705771178136,0
0.5242216446252062,0.7778233722613197,1,es,0.9134097534469264,0
0.04405840571081676,0.47693417293090423,1,en,0.9316601203637057,0
0.40595411031833273,0.9583400247908128,1,es,0.9779640505652797,1
0.8176914930939673,0.669508614855699,0,en,0.7336468689703638,1
0.44406808397026065,0.211455383211405,1,en,0.8975618689485629,0
0.5057610566520364,0.2536840109877825,0,es,0.8956671376053363,0
0.07224024649468808,0.7037076002988515,1,es,0.8614061472531968,0
0.4010131296779653,0.33147143857694994,1,es,0.9093210501376698,1
0.8945848510221692,0.5631213110228203,1,en,0.8368673838928765,0
0.06766913319979662,0.019965390671234595,0,en,0.8903560277741082,0
0.7562807889031649,0.2056704308024826,1,es,0.7951331266176511,0
0.7190845097318618,0.5402007814825192,1,es,0.6714628368696282,0
0.07088766091864751,0.4319598958393379,0,es,0.907220774197709,0
0.5485080579354648,0.42066144304059305,0,en,0.7524002160181942,0
0.11016123257149113,0.32115650449055744,0,en,0.7972478664924644,0
0.2854167864801507,0.7193702577433222,1,es,0.6070082052294877,1
0.9933980387822132,0.8290654935260017,0,es,0.9184156168333639,0
0.9752742569325884,0.720698775522516,1,es,0.7715762501419954,0
0.3868135364097832,0.3964795791402347,1,en,0.9143699551156952,0
0.8630564797897031,0.28339790210011895,1,en,0.8036158655334571,0
0.4921273282600195,0.8749964636810631,0,es,0.8533830559767825,1
0.7499879613081337,0.5130867050843975,0,en,0.8439851744508815,0
0.9021582960348598,0.5168519472942715,0,en,0.8385131025446823,0
0.28713140772626766,0.4992693396506034,0,es,0.7835989219178141,1
0.9564007658250427,0.2957386443089165,0,es,0.9211349901846098,0
0.47588609523653336,0.9768404286169209,0,en,0.8606924595669504,0
0.9160466280353237,0.27682829178755164,0,en,0.7913310882296761,0
0.5686406678888238,0.37556662424857246,1,es,0.7556979232566768,0
0.5404924571546227,0.3135113839017958,0,es,0.6482811157413333,0
0.7737775438751077,0.7673137304983775,1,en,0.8360384239065815,0
0.21798873114519113,0.936048480073933,0,en,0.910018008914171,0
0.6105011961945938,0.2371711361198856,0,en,0.7252856960326503,0
